InvoiceID,PO_ID,VendorID,Department_Invoice,InvoiceDate,PaymentDate,InvoiceAmount_INR,PaymentMethod,ApprovedBy,Status,Missing_Invoice_Amount_Flag,Negative_Invoice_Flag,Zero_Invoice_Flag,Missing_PO_Flag,Invalid_PO_Flag,Invalid_Vendor_Flag,Invalid_Approver_Flag,EmployeeID,EmployeeName,Department_Employee,Role,ApprovalLimit_INR,Invoice_Approval_Limit_Breach_Flag,Invoice_Limit_Utilization
INV000068,PO00053,V0023,Finance,2025-01-04,2025-02-01,1124.0,Bank Transfer,EMP0056,Paid,0,0,0,0,0,0,0,EMP0056,Pooja Iyer,IT,AVP,3000000,0,0.00037466666666666665
INV000224,PO00195,V0064,HR,2024-12-30,2025-01-14,89900.0,Bank Transfer,EMP0046,paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.1798
INV000128,PO00106,V0025,Admin,2024-09-14,2024-11-06,47500.0,Bank Transfer,EMP0036,Paid,0,0,0,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.03166666666666667
INV000140,PO00119,V0079,Production,2025-02-24,2025-04-23,-124000.0,Bank Transfer,EMP0034,paid,0,1,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,-0.04133333333333333
INV000418,PO00362,V0014,Procurement,2024-11-06,2024-12-06,165300.0,Bank Transfer,EMP0039,paid,0,0,0,0,0,0,0,EMP0039,Rajesh Iyer,Quality,Manager,500000,0,0.3306
INV000219,PO00189,V0019,Production,2024-07-05,2024-09-08,24000.0,Bank Transfer,EMP0021,Paid,0,0,0,0,0,0,0,EMP0021,Ajay Sharma,Admin,Manager,500000,0,0.048
INV000158,PO00132,V0015,Logistics,2025-02-20,2025-03-28,39600.0,Bank Transfer,EMP0008,PAID,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.0264
INV000095,PO00078,V0005,IT,2024-12-29,2025-02-09,81000.0,Bank Transfer,EMP0008,Paid,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.054
INV000256,PO00223,V0126,IT,2024-12-07,2025-01-12,29300.0,NEFT/RTGS,EMP0009,paid,0,0,0,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.0586
INV000040,PO00030,V0002,Admin,2024-06-14,2024-08-23,25300.0,Bank Transfer,EMP0026,Paid,0,0,0,0,0,0,0,EMP0026,Priya Rao,Procurement,Senior Manager,1500000,0,0.016866666666666665
INV000131,PO00110,V0099,Quality,2024-11-09,2025-01-11,197200.0,Bank Transfer,EMP0046,paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.3944
INV000643,,V0113,HR,2025-03-21,2025-04-05,15300.0,Bank Transfer,EMP0046,PAID,0,0,0,1,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0306
INV000190,PO00160,V0050,HR,2025-03-15,2025-04-09,3681.0,Cheque,EMP0039,paid,0,0,0,0,0,0,0,EMP0039,Rajesh Iyer,Quality,Manager,500000,0,0.007362
INV000403,PO00348,V0037,Production,2025-03-09,2025-04-03,40100.0,Cheque,EMP0004,PAID,0,0,0,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.0802
INV000039,PO00029,V0042,Sales,2024-06-23,2024-08-22,59300.0,Bank Transfer,EMP0036,paid,0,0,0,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.03953333333333333
INV000243,PO00209,V0124,Production,2024-11-16,2025-01-23,138500.0,Cheque,EMP0008,PAID,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.09233333333333334
INV000354,PO00302,V0079,Procurement,2024-05-19,2024-07-15,13002.0,Bank Transfer,EMP0034,Paid,0,0,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.004334
INV000535,PO00472,V0121,IT,2024-08-28,2024-09-12,13300.0,Cheque,EMP0049,paid,0,0,0,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.0266
INV000504,PO00443,V0048,HR,2024-07-06,2024-09-08,154100.0,,EMP0063,Paid,0,0,0,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.10273333333333333
INV000160,PO00134,V0065,Quality,2024-10-14,2024-11-14,33400.0,Cheque,EMP0026,PAID,0,0,0,0,0,0,0,EMP0026,Priya Rao,Procurement,Senior Manager,1500000,0,0.022266666666666667
INV000395,PO00338,V0072,Finance,2024-06-16,2024-08-14,31856.0,Cheque,EMP0030,Paid,0,0,0,0,0,0,0,EMP0030,Manoj Malhotra,Maintenance,Junior Officer,100000,0,0.31856
INV000538,PO00475,V0123,Quality,2024-12-06,2024-12-28,768.0,Cheque,EMP0046,Paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.001536
INV000241,PO00208,V0079,Procurement,2025-03-29,2025-05-30,200000.0,Cheque,EMP0034,Paid,0,0,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.06666666666666667
INV000014,PO00009,V0084,IT,2024-11-11,2024-12-15,137600.0,NEFT/RTGS,EMP0008,Paid,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.09173333333333333
INV000476,PO00417,V0113,Finance,2024-10-23,2024-11-21,29500.0,Bank Transfer,EMP0046,PAID,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.059
INV000567,PO00496,V0048,IT,2024-10-19,2024-12-24,20400.0,Bank Transfer,EMP0063,PAID,0,0,0,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.0136
INV000315,PO00271,V0055,Production,2025-03-28,2025-04-20,37980.0,Bank Transfer,EMP0002,paid,0,0,0,0,0,0,0,EMP0002,Varun Gupta,Production,AVP,3000000,0,0.01266
INV000362,PO00308,V0108,Admin,2025-03-24,2025-05-31,17700.0,Bank Transfer,EMP0034,Paid,0,0,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.0059
INV000321,PO00275,V0084,Finance,2024-06-16,2024-07-24,40500.0,NEFT/RTGS,EMP0008,Paid,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.027
INV000356,PO00302,V0079,Procurement,2024-05-17,2024-07-26,26595.0,Cheque,EMP0034,Paid,0,0,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.008865
INV000035,PO00026,V0030,HR,2024-04-25,2024-05-19,10146.0,Bank Transfer,EMP0009,Paid,0,0,0,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.020292
INV000335,PO00286,V0081,Finance,2024-12-30,2025-02-27,82404.0,Bank Transfer,EMP0036,Paid,0,0,0,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.054936
INV000377,PO00322,V0052,Quality,2025-03-29,2025-05-11,88000.0,Bank Transfer,EMP0055,PAID,0,0,0,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.176
INV000185,PO00157,V0005,Finance,2024-09-04,2024-10-23,22265.0,Bank Transfer,EMP0008,Paid,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.014843333333333333
INV000424,PO00369,V0020,Sales,2025-01-28,2025-02-14,7100.0,Bank Transfer,EMP0046,Paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0142
INV000326,PO00278,V0113,Sales,2025-02-28,2025-03-27,55100.0,Bank Transfer,EMP0046,paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.1102
INV000188,PO00160,V0050,HR,2025-03-23,2025-04-08,19632.0,Cheque,EMP0039,PAID,0,0,0,0,0,0,0,EMP0039,Rajesh Iyer,Quality,Manager,500000,0,0.039264
INV000285,PO00249,V0119,Quality,2024-04-29,2024-06-11,3808.0,Bank Transfer,EMP0036,PAID,0,0,0,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.0025386666666666665
INV000392,PO00337,V0097,HR,2024-04-25,2024-06-01,58795.0,Cheque,EMP0034,PAID,0,0,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.019598333333333332
INV000623,,V0072,Procurement,2024-05-08,2024-05-30,27600.0,Cheque,EMP0030,Paid,0,0,0,1,0,0,0,EMP0030,Manoj Malhotra,Maintenance,Junior Officer,100000,0,0.276
INV000166,PO00140,V0030,Procurement,2025-03-24,2025-04-14,80100.0,NEFT/RTGS,EMP0009,Paid,0,0,0,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.1602
INV000348,PO00297,V0095,Admin,2024-10-23,2024-11-27,34584.0,Bank Transfer,EMP0004,Paid,0,0,0,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.069168
INV000299,PO00260,V0069,Finance,2024-11-01,2024-11-18,152500.0,Cheque,EMP0029,Paid,0,0,0,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.305
INV000536,PO00473,V0104,Finance,2025-03-28,2025-05-18,,,EMP0029,paid,1,0,0,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,
INV000230,PO00201,V0011,IT,2025-03-28,2025-04-22,112200.0,Cheque,EMP0048,PAID,0,0,0,0,0,0,0,EMP0048,Ravi Joshi,Sales,Manager,500000,0,0.2244
INV000042,PO00033,V0101,HR,2024-09-19,2024-10-21,49200.0,Cheque,EMP0013,Paid,0,0,0,0,0,0,0,EMP0013,Kavita Iyer,Quality,Senior Manager,1500000,0,0.0328
INV000544,PO00478,V0024,Finance,2024-07-10,2024-08-19,9386.0,Bank Transfer,EMP0002,Paid,0,0,0,0,0,0,0,EMP0002,Varun Gupta,Production,AVP,3000000,0,0.0031286666666666667
INV000447,PO00390,V0015,Logistics,2024-12-24,2025-01-29,20898.0,Bank Transfer,EMP0008,PAID,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.013932
INV000448,PO00390,V0015,Logistics,2024-12-31,2025-02-02,4902.0,Cheque,EMP0008,PAID,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.003268
INV000046,PO00037,V0006,Sales,2024-08-26,2024-10-25,80300.0,Bank Transfer,EMP0054,PAID,0,0,0,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.026766666666666668
INV000109,PO00091,V0072,Procurement,2024-10-31,2024-12-28,400000.0,Bank Transfer,EMP0030,Paid,0,0,0,0,0,0,0,EMP0030,Manoj Malhotra,Maintenance,Junior Officer,100000,1,4.0
INV000030,PO00023,V0027,Procurement,2024-12-30,2025-01-29,26300.0,Cheque,EMP0003,Paid,0,0,0,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.0526
INV000182,PO00156,V0035,Logistics,2024-05-01,2024-06-06,1225.0,Bank Transfer,EMP0056,Paid,0,0,0,0,0,0,0,EMP0056,Pooja Iyer,IT,AVP,3000000,0,0.00040833333333333336
INV000420,PO00364,V0066,Finance,2024-06-13,2024-06-25,33900.0,Bank Transfer,EMP0003,PAID,0,0,0,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.0678
INV000105,PO00087,V0034,Maintenance,2025-02-28,2025-03-31,20300.0,,EMP0044,Paid,0,0,0,0,0,0,0,EMP0044,Vivek Verma,Maintenance,AVP,3000000,0,0.0067666666666666665
INV000061,PO00050,V0113,Production,2024-09-05,2024-10-09,7670.0,Bank Transfer,EMP0046,Paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.01534
INV000084,PO00068,V0095,IT,2025-03-26,2025-04-28,78900.0,Bank Transfer,EMP0004,Paid,0,0,0,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.1578
INV000491,PO00431,V0021,Finance,2025-03-30,2025-05-20,39600.0,Bank Transfer,EMP0052,PAID,0,0,0,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.0264
INV000316,PO00272,V0052,Logistics,2024-07-27,2024-09-09,25800.0,Cheque,EMP0055,PAID,0,0,0,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.0516
INV000451,PO00394,V0103,Quality,2024-08-30,2024-10-02,89800.0,Bank Transfer,EMP0008,PAID,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.059866666666666665
INV000382,PO00327,V0124,Admin,2024-07-16,2024-09-18,154500.0,NEFT/RTGS,EMP0008,paid,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.103
INV000423,PO00368,V0008,Procurement,2024-07-01,2024-08-03,54500.0,Bank Transfer,EMP0031,Paid,0,0,0,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.109
INV000497,PO00437,V0010,Finance,2025-01-11,2025-02-17,281600.0,Cheque,EMP0054,PAID,0,0,0,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.09386666666666667
INV000615,,V0113,HR,2025-03-17,2025-04-19,15300.0,Bank Transfer,EMP0046,Paid,0,0,0,1,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0306
INV000524,PO00460,V0005,Sales,2024-09-12,2024-10-28,39000.0,Bank Transfer,EMP0008,Paid,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.026
INV000446,PO00389,V0061,Quality,2024-10-10,2024-11-12,19000.0,NEFT/RTGS,EMP0029,paid,0,0,0,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.038
INV000001,PO00001,V0056,Finance,2024-12-19,2025-02-24,4886.0,NEFT/RTGS,EMP0004,Paid,0,0,0,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.009772
INV000631,PO00502,V0071,Admin,2024-06-23,2024-07-09,33900.0,Cheque,EMP0051,Paid,0,0,0,0,0,0,0,EMP0051,Vikram Patel,Sales,VP,10000000,0,0.00339
INV000489,PO00429,V0006,Logistics,2025-03-29,2025-06-05,219600.0,Bank Transfer,EMP0054,Paid,0,0,0,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.0732
INV000089,PO00071,V0086,Procurement,2024-07-05,2024-09-06,32400.0,Bank Transfer,EMP0056,PAID,0,0,0,0,0,0,0,EMP0056,Pooja Iyer,IT,AVP,3000000,0,0.0108
INV000484,PO00424,V0109,IT,2024-12-30,2025-02-18,44382.0,Cheque,EMP0012,PAID,0,0,0,0,0,0,0,EMP0012,Arjun Mehta,Production,VP,10000000,0,0.0044382
INV000461,PO00403,V0021,Production,2025-01-02,2025-02-17,77035.0,Bank Transfer,EMP0052,PAID,0,0,0,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.05135666666666667
INV000078,PO00063,V0073,Procurement,2025-03-30,2025-05-06,1430.0,Bank Transfer,EMP0034,paid,0,0,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.0004766666666666667
INV000269,PO00236,V0099,Procurement,2024-06-23,2024-08-31,11900.0,Bank Transfer,EMP0046,Paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0238
INV000124,PO00102,V0045,Sales,2025-03-27,2025-04-10,2580.0,Bank Transfer,EMP0010,Paid,0,0,0,0,0,0,0,EMP0010,Suresh Singh,IT,Manager,500000,0,0.00516
INV000298,PO00259,V0014,Procurement,2025-03-19,2025-04-26,20224.0,Cheque,EMP0039,Paid,0,0,0,0,0,0,0,EMP0039,Rajesh Iyer,Quality,Manager,500000,0,0.040448
INV000096,PO00079,V0063,Admin,2025-03-15,2025-04-20,221700.0,Cheque,EMP0010,PAID,0,0,0,0,0,0,0,EMP0010,Suresh Singh,IT,Manager,500000,0,0.4434
INV000012,PO00007,V0092,Logistics,2025-01-24,2025-02-13,34300.0,Bank Transfer,EMP0009,Paid,0,0,0,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.0686
INV000115,PO00096,V0042,Finance,2024-06-01,2024-08-01,43524.0,Bank Transfer,EMP0036,PAID,0,0,0,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.029016
INV000429,PO00374,V0068,IT,2025-02-27,2025-04-07,2542.0,Bank Transfer,EMP0003,Paid,0,0,0,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.005084
INV000258,PO00225,V0055,Procurement,2024-07-08,2024-08-01,110500.0,NEFT/RTGS,EMP0002,PAID,0,0,0,0,0,0,0,EMP0002,Varun Gupta,Production,AVP,3000000,0,0.036833333333333336
INV000353,PO00301,V0058,Finance,2024-04-29,2024-07-02,26000.0,Bank Transfer,EMP0031,Paid,0,0,0,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.052
INV000532,PO00470,V0079,Admin,2024-11-24,2025-01-27,10925.0,Bank Transfer,EMP0034,paid,0,0,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.0036416666666666667
INV000170,PO00143,V0105,IT,2025-03-27,2025-05-05,9866200.0,NEFT/RTGS,EMP0035,paid,0,0,0,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.98662
INV000240,PO00207,V0016,Quality,2025-03-26,2025-05-07,32800.0,Cheque,EMP0063,Paid,0,0,0,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.021866666666666666
INV000278,PO00243,V0097,IT,2024-05-22,2024-06-25,142600.0,Bank Transfer,EMP0034,Paid,0,0,0,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.04753333333333333
INV000161,PO00135,V0043,Production,2025-03-29,2025-04-26,33600.0,NEFT/RTGS,EMP0021,paid,0,0,0,0,0,0,0,EMP0021,Ajay Sharma,Admin,Manager,500000,0,0.0672
INV000074,PO00060,V0046,Quality,2024-11-08,2025-01-08,99600.0,Bank Transfer,EMP0035,Paid,0,0,0,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.00996
INV000530,PO00466,V0016,Finance,2024-07-05,2024-08-28,13000.0,Bank Transfer,EMP0063,paid,0,0,0,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.008666666666666666
INV000063,PO00052,V0024,Quality,2024-11-11,2024-12-21,6890.0,Bank Transfer,EMP0002,Paid,0,0,0,0,0,0,0,EMP0002,Varun Gupta,Production,AVP,3000000,0,0.0022966666666666665
INV000493,PO00433,V0118,Sales,2025-02-07,2025-03-18,33400.0,Bank Transfer,EMP0026,PAID,0,0,0,0,0,0,0,EMP0026,Priya Rao,Procurement,Senior Manager,1500000,0,0.022266666666666667
INV000048,PO00039,V0068,Quality,2024-07-06,2024-08-04,26700.0,NEFT/RTGS,EMP0003,Paid,0,0,0,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.0534
INV000592,PO00518,V0064,Maintenance,2025-03-31,2025-04-12,21800.0,Bank Transfer,EMP0046,Paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0436
INV000638,PO00519,V0059,Maintenance,2024-07-30,2024-08-16,495500.0,Cheque,EMP0018,Paid,0,0,0,0,0,0,0,EMP0018,Neha Reddy,Sales,Manager,500000,0,0.991
INV000506,PO00445,V0017,Finance,2024-08-19,2024-10-24,46500.0,Cheque,EMP0021,paid,0,0,0,0,0,0,0,EMP0021,Ajay Sharma,Admin,Manager,500000,0,0.093
INV000021,PO00015,V0045,Admin,2024-09-08,2024-09-23,30900.0,Bank Transfer,EMP0010,Paid,0,0,0,0,0,0,0,EMP0010,Suresh Singh,IT,Manager,500000,0,0.0618
INV000425,PO00370,V0096,Admin,2025-01-31,2025-03-02,70500.0,Bank Transfer,EMP0054,Paid,0,0,0,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.0235
INV000193,PO00164,V0119,HR,2025-03-27,2025-05-11,113400.0,Bank Transfer,EMP0036,Paid,0,0,0,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.0756
INV000216,PO00186,V0106,HR,2024-04-19,2024-05-31,78400.0,NEFT/RTGS,EMP0049,PAID,0,0,0,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.1568
INV000245,PO00211,V0061,Production,2024-12-02,2025-01-06,18800.0,Bank Transfer,EMP0029,Paid,0,0,0,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.0376
INV000364,PO00310,V0016,Procurement,2025-03-29,2025-05-21,64300.0,NEFT/RTGS,EMP0063,paid,0,0,0,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.042866666666666664
INV000060,PO00050,V0113,Production,2024-09-11,2024-10-14,4130.0,Bank Transfer,EMP0046,paid,0,0,0,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.00826
INV000222,PO00193,V0013,Sales,2025-01-03,2025-03-06,56600.0,Bank Transfer,EMP0018,paid,0,0,0,0,0,0,0,EMP0018,Neha Reddy,Sales,Manager,500000,0,0.1132
INV000177,PO00150,V0054,HR,2024-05-10,2024-06-07,369900.0,Cheque,EMP0008,Paid,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.2466
INV000450,PO00392,V0094,Production,2025-01-25,2025-02-17,12900.0,Bank Transfer,EMP0049,Paid,0,0,0,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.0258
INV000056,PO00046,V0111,Quality,2024-10-12,2024-10-30,61100.0,Bank Transfer,EMP0029,paid,0,0,0,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.1222
INV000255,PO00222,V0089,IT,2024-06-16,2024-07-07,74100.0,Cheque,EMP0053,Paid,0,0,0,0,0,0,0,EMP0053,Manoj Sharma,Admin,AVP,3000000,0,0.0247
INV000386,PO00331,V0033,HR,2024-08-19,2024-09-30,29100.0,Bank Transfer,EMP0009,Paid,0,0,0,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.0582
INV000198,PO00169,V0013,Sales,2024-05-14,2024-07-19,82600.0,Bank Transfer,EMP0018,Paid,0,0,0,0,0,0,0,EMP0018,Neha Reddy,Sales,Manager,500000,0,0.1652
INV000069,PO00054,V0004,Finance,2025-01-17,2025-02-06,43000.0,Cheque,EMP0048,Paid,0,0,0,0,0,0,0,EMP0048,Ravi Joshi,Sales,Manager,500000,0,0.086
INV000169,PO00142,V0103,IT,2024-08-04,2024-09-03,183396.0,NEFT/RTGS,EMP0008,Paid,0,0,0,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.122264
INV000186,PO00158,V0075,Procurement,2024-11-08,2024-12-25,25500.0,Bank Transfer,EMP0031,paid,0,0,0,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.051
INV000036,PO00027,V0126,HR,2024-06-22,2024-07-27,45612.0,Bank Transfer,EMP0009,Paid,0,0,0,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.091224
INV000642,PO00324,V0022,Sales,2025-03-14,2025-03-29,59900.0,Bank Transfer,EMP0003,Paid,0,0,0,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.1198
